zip,street,units,type,url_addr
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/39-pembroke-irvine-ca-92618--1013198245
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/40-pembroke-irvine-ca-92618--1057870144
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/41-pembroke-irvine-ca-92618--1046445634
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/42-pembroke-irvine-ca-92618--2081046104
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/43-pembroke-irvine-ca-92618--2081046238
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/44-pembroke-irvine-ca-92618--2081046303
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/45-pembroke-irvine-ca-92618--2081046348
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/46-pembroke-irvine-ca-92618--2081046407
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/47-pembroke-irvine-ca-92618--2081046457
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/48-pembroke-irvine-ca-92618--2081046503
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/49-pembroke-irvine-ca-92618--2081046539
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/50-pembroke-irvine-ca-92618--2081046683
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/51-pembroke-irvine-ca-92618--2081046849
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/52-pembroke-irvine-ca-92618--2081046958
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/53-pembroke-irvine-ca-92618--2081047062
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/54-pembroke-irvine-ca-92618--2081047135
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/55-pembroke-irvine-ca-92618--2081047213
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/56-pembroke-irvine-ca-92618--2081047284
92618,Pembroke,34,Single Family,https://www.trulia.com/p/ca/irvine/58-pembroke-irvine-ca-92618--2081047396
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/1-sutton-irvine-ca-92618--2081042364
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/2-sutton-irvine-ca-92618--2081044446
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/3-sutton-irvine-ca-92618--2081045714
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/5-sutton-irvine-ca-92618--2081047526
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/6-sutton-irvine-ca-92618--2081048382
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/7-sutton-irvine-ca-92618--2081049154
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/8-sutton-irvine-ca-92618--2081049844
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/9-sutton-irvine-ca-92618--2081050493
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/10-sutton-irvine-ca-92618--2081038721
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/11-sutton-irvine-ca-92618--2081039111
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/12-sutton-irvine-ca-92618--2081039587
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/14-sutton-irvine-ca-92618--2081040623
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/15-sutton-irvine-ca-92618--1001893938
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/16-sutton-irvine-ca-92618--2081041436
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/17-sutton-irvine-ca-92618--2081041712
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/18-sutton-irvine-ca-92618--2081042092
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/19-sutton-irvine-ca-92618--2081042312
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/20-sutton-irvine-ca-92618--2081042659
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/21-sutton-irvine-ca-92618--2081042943
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/22-sutton-irvine-ca-92618--1016231861
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/23-sutton-irvine-ca-92618--2081043533
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/24-sutton-irvine-ca-92618--2081043728
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/25-sutton-irvine-ca-92618--2081043888
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/26-sutton-irvine-ca-92618--1039357202
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/27-sutton-irvine-ca-92618--2081044162
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/28-sutton-irvine-ca-92618--2081044271
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/29-sutton-irvine-ca-92618--2081044378
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/30-sutton-irvine-ca-92618--2081044628
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/32-sutton-irvine-ca-92618--1001995239
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/34-sutton-irvine-ca-92618--2145375572
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/34-sutton-irvine-ca-92618--2145375573
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/36-sutton-irvine-ca-92618--2081045448
92618,Sutton,33,Single Family,https://www.trulia.com/p/ca/irvine/38-sutton-irvine-ca-92618--2081045582
92618,Yellow Daisy,33,Single Family,https://www.trulia.com/p/ca/irvine/114-yellow-daisy-irvine-ca-92618--2081038952
92618,Yellow Daisy,33,Single Family,https://www.trulia.com/p/ca/irvine/116-yellow-daisy-irvine-ca-92618--1147805005
92618,Yellow Daisy,33,Single Family,https://www.trulia.com/p/ca/irvine/117-yellow-daisy-irvine-ca-92618--2081039016
92618,Yellow Daisy,33,Single Family,https://www.trulia.com/p/ca/irvine/118-yellow-daisy-irvine-ca-92618--2081039038
92618,Yellow Daisy,33,Single Family,https://www.trulia.com/p/ca/irvine/119-yellow-daisy-irvine-ca-92618--2081039059
