zip,street,units,type,url_addr,file_no
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/42-gillman-st-irvine-ca-92612--1059884426,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/43-gillman-st-irvine-ca-92612--2081024341,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/44-gillman-st-irvine-ca-92612--1002759783,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/45-gillman-st-irvine-ca-92612--1006487580,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/46-gillman-st-irvine-ca-92612--2081024566,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/47-gillman-st-irvine-ca-92612--2081024611,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/48-gillman-st-irvine-ca-92612--2081024686,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/49-gillman-st-irvine-ca-92612--2081024800,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/50-gillman-st-irvine-ca-92612--2081025051,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/51-gillman-st-irvine-ca-92612--1002002705,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/53-gillman-st-irvine-ca-92612--1008371797,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/54-gillman-st-irvine-ca-92612--1002018950,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/55-gillman-st-irvine-ca-92612--2081025322,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/56-gillman-st-irvine-ca-92612--2081025351,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/57-gillman-st-irvine-ca-92612--1058747898,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/59-gillman-st-irvine-ca-92612--2081025429,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/63-gillman-st-irvine-ca-92612--2081025659,3 of 4
92612,Gillman St,58,Single Family,https://www.trulia.com/p/ca/irvine/65-gillman-st-irvine-ca-92612--2081025697,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/100-willowbend-irvine-ca-92612--1044688692,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/102-willowbend-irvine-ca-92612--2081019135,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/104-willowbend-irvine-ca-92612--2081019151,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/111-willowbend-irvine-ca-92612--2081019314,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/113-willowbend-irvine-ca-92612--2081019338,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/115-willowbend-irvine-ca-92612--1049183817,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/117-willowbend-irvine-ca-92612--2081019373,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/119-willowbend-irvine-ca-92612--2081019386,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/121-willowbend-irvine-ca-92612--2081019517,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/123-willowbend-irvine-ca-92612--2081019537,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/125-willowbend-irvine-ca-92612--2081019556,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/127-willowbend-irvine-ca-92612--1147805245,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/129-willowbend-irvine-ca-92612--1041942790,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/133-willowbend-irvine-ca-92612--2081019731,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/135-willowbend-irvine-ca-92612--2081019751,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/137-willowbend-irvine-ca-92612--2081019768,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/139-willowbend-irvine-ca-92612--2081019779,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/141-willowbend-irvine-ca-92612--2081019859,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/146-willowbend-irvine-ca-92612--1147805279,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/148-willowbend-irvine-ca-92612--2081019915,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/150-willowbend-irvine-ca-92612--2081020029,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/151-willowbend-irvine-ca-92612--2081020037,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/152-willowbend-irvine-ca-92612--2081020042,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/153-willowbend-irvine-ca-92612--2081020048,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/154-willowbend-irvine-ca-92612--2081020055,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/155-willowbend-irvine-ca-92612--2081020060,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/156-willowbend-irvine-ca-92612--2081020065,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/158-willowbend-irvine-ca-92612--1041897101,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/160-willowbend-irvine-ca-92612--2081020180,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/162-willowbend-irvine-ca-92612--2081020189,3 of 4
92612,Willowbend,46,Single Family,https://www.trulia.com/p/ca/irvine/164-willowbend-irvine-ca-92612--1042335531,3 of 4
