zip,street,units,type,url_addr
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/40-silver-cres-irvine-ca-92603--2080997590
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/41-silver-cres-irvine-ca-92603--2080997648
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/42-silver-cres-irvine-ca-92603--2080997679
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/43-silver-cres-irvine-ca-92603--2080997718
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/44-silver-cres-irvine-ca-92603--2080997749
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/45-silver-cres-irvine-ca-92603--2080997785
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/46-silver-cres-irvine-ca-92603--2080997817
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/47-silver-cres-irvine-ca-92603--2080997851
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/48-silver-cres-irvine-ca-92603--2080997891
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/50-silver-cres-irvine-ca-92603--2080998161
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/52-silver-cres-irvine-ca-92603--2080998270
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/54-silver-cres-irvine-ca-92603--2080998412
92603,Silver Cres,51,Single Family,https://www.trulia.com/p/ca/irvine/56-silver-cres-irvine-ca-92603--2080998537
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4846-paseo-de-vega-irvine-ca-92603--2080997859
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4852-paseo-de-vega-irvine-ca-92603--2080997860
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4856-paseo-de-vega-irvine-ca-92603--1030058224
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4862-paseo-de-vega-irvine-ca-92603--2080997861
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4865-paseo-de-vega-irvine-ca-92603--2080997862
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4866-paseo-de-vega-irvine-ca-92603--2080997863
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4871-paseo-de-vega-irvine-ca-92603--2080997864
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4872-paseo-de-vega-irvine-ca-92603--2080997865
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4875-paseo-de-vega-irvine-ca-92603--2080997866
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4876-paseo-de-vega-irvine-ca-92603--2080997867
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4881-paseo-de-vega-irvine-ca-92603--2080997869
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4882-paseo-de-vega-irvine-ca-92603--2080997870
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4885-paseo-de-vega-irvine-ca-92603--2080997871
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4886-paseo-de-vega-irvine-ca-92603--2080997872
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4892-paseo-de-vega-irvine-ca-92603--2080997873
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4925-paseo-de-vega-irvine-ca-92603--2080997899
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4931-paseo-de-vega-irvine-ca-92603--2080997900
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4932-paseo-de-vega-irvine-ca-92603--1058405988
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4935-paseo-de-vega-irvine-ca-92603--2080997902
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4936-paseo-de-vega-irvine-ca-92603--1001995419
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4941-paseo-de-vega-irvine-ca-92603--2080997903
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4942-paseo-de-vega-irvine-ca-92603--2080997905
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4945-paseo-de-vega-irvine-ca-92603--2080997906
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4946-paseo-de-vega-irvine-ca-92603--2080997908
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4951-paseo-de-vega-irvine-ca-92603--1010448337
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4952-paseo-de-vega-irvine-ca-92603--2080997910
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4955-paseo-de-vega-irvine-ca-92603--2080997911
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4961-paseo-de-vega-irvine-ca-92603--1058416348
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4962-paseo-de-vega-irvine-ca-92603--2080997916
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4971-paseo-de-vega-irvine-ca-92603--2080997920
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4972-paseo-de-vega-irvine-ca-92603--2080997923
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4981-paseo-de-vega-irvine-ca-92603--2080997926
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4982-paseo-de-vega-irvine-ca-92603--2080997929
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4985-paseo-de-vega-irvine-ca-92603--2080997931
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4991-paseo-de-vega-irvine-ca-92603--2080997934
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/4992-paseo-de-vega-irvine-ca-92603--1012952572
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5001-paseo-de-vega-irvine-ca-92603--2080998082
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5002-paseo-de-vega-irvine-ca-92603--2080998084
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5011-paseo-de-vega-irvine-ca-92603--2080998088
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5012-paseo-de-vega-irvine-ca-92603--2080998091
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5015-paseo-de-vega-irvine-ca-92603--2080998094
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5016-paseo-de-vega-irvine-ca-92603--2080998096
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5021-paseo-de-vega-irvine-ca-92603--2080998098
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5022-paseo-de-vega-irvine-ca-92603--1018554248
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5031-paseo-de-vega-irvine-ca-92603--2080998107
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5032-paseo-de-vega-irvine-ca-92603--1058454733
92603,Paseo De Vega,47,Single Family,https://www.trulia.com/p/ca/irvine/5041-paseo-de-vega-irvine-ca-92603--2080998116
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/1-hillgrass-irvine-ca-92603--2145374987
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/1-hillgrass-irvine-ca-92603--2145374986
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/2-hillgrass-irvine-ca-92603--2080996773
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/3-hillgrass-irvine-ca-92603--2080997477
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/4-hillgrass-irvine-ca-92603--1001973420
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/5-hillgrass-irvine-ca-92603--2080998736
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/6-hillgrass-irvine-ca-92603--2080999280
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/7-hillgrass-irvine-ca-92603--2080999536
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/8-hillgrass-irvine-ca-92603--2080999773
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/9-hillgrass-irvine-ca-92603--2080999949
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/10-hillgrass-irvine-ca-92603--2080993670
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/11-hillgrass-irvine-ca-92603--1001989894
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/12-hillgrass-irvine-ca-92603--2080994271
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/13-hillgrass-irvine-ca-92603--1054930505
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/14-hillgrass-irvine-ca-92603--2080994555
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/15-hillgrass-irvine-ca-92603--2080994690
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/16-hillgrass-irvine-ca-92603--2080994787
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/17-hillgrass-irvine-ca-92603--2080994854
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/18-hillgrass-irvine-ca-92603--2080995151
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/19-hillgrass-irvine-ca-92603--1055984202
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/20-hillgrass-irvine-ca-92603--2080995828
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/21-hillgrass-irvine-ca-92603--2080995958
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/22-hillgrass-irvine-ca-92603--2080996091
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/23-hillgrass-irvine-ca-92603--2080996207
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/24-hillgrass-irvine-ca-92603--2080996313
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/25-hillgrass-irvine-ca-92603--1056729128
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/26-hillgrass-irvine-ca-92603--2080996490
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/27-hillgrass-irvine-ca-92603--2080996555
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/28-hillgrass-irvine-ca-92603--2080996628
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/29-hillgrass-irvine-ca-92603--2080996692
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/30-hillgrass-irvine-ca-92603--1057169524
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/31-hillgrass-irvine-ca-92603--2080996958
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/32-hillgrass-irvine-ca-92603--2080997032
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/33-hillgrass-irvine-ca-92603--2080997094
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/34-hillgrass-irvine-ca-92603--2080997151
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/35-hillgrass-irvine-ca-92603--2080997213
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/36-hillgrass-irvine-ca-92603--2080997269
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/37-hillgrass-irvine-ca-92603--2080997330
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/38-hillgrass-irvine-ca-92603--2080997371
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/39-hillgrass-irvine-ca-92603--2080997420
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/40-hillgrass-irvine-ca-92603--2080997577
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/41-hillgrass-irvine-ca-92603--2080997635
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/43-hillgrass-irvine-ca-92603--2080997708
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/45-hillgrass-irvine-ca-92603--2080997775
92603,Hillgrass,45,Single Family,https://www.trulia.com/p/ca/irvine/47-hillgrass-irvine-ca-92603--1002027829
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/2-vernal-spg-irvine-ca-92603--2080996837
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/6-vernal-spg-irvine-ca-92603--2080999355
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/8-vernal-spg-irvine-ca-92603--2080999844
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/10-vernal-spg-irvine-ca-92603--2080993742
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/11-vernal-spg-irvine-ca-92603--2080994077
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/12-vernal-spg-irvine-ca-92603--2080994339
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/14-vernal-spg-irvine-ca-92603--2080994606
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/15-vernal-spg-irvine-ca-92603--1055343582
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/16-vernal-spg-irvine-ca-92603--2080994827
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/17-vernal-spg-irvine-ca-92603--2080994894
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/18-vernal-spg-irvine-ca-92603--1055848897
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/19-vernal-spg-irvine-ca-92603--2080995632
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/20-vernal-spg-irvine-ca-92603--2080995868
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/21-vernal-spg-irvine-ca-92603--2080996005
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/22-vernal-spg-irvine-ca-92603--2080996130
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/23-vernal-spg-irvine-ca-92603--1056506941
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/24-vernal-spg-irvine-ca-92603--2080996348
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/25-vernal-spg-irvine-ca-92603--2080996452
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/26-vernal-spg-irvine-ca-92603--1056833669
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/27-vernal-spg-irvine-ca-92603--2080996591
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/28-vernal-spg-irvine-ca-92603--2080996656
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/29-vernal-spg-irvine-ca-92603--2080996724
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/30-vernal-spg-irvine-ca-92603--2080996905
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/31-vernal-spg-irvine-ca-92603--2080996992
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/32-vernal-spg-irvine-ca-92603--1057345972
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/33-vernal-spg-irvine-ca-92603--2080997127
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/34-vernal-spg-irvine-ca-92603--2080997181
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/36-vernal-spg-irvine-ca-92603--2080997296
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/45-vernal-spg-irvine-ca-92603--2080997791
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/47-vernal-spg-irvine-ca-92603--2080997855
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/49-vernal-spg-irvine-ca-92603--1058389152
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/50-vernal-spg-irvine-ca-92603--2080998167
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/53-vernal-spg-irvine-ca-92603--2080998350
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/54-vernal-spg-irvine-ca-92603--2080998418
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/55-vernal-spg-irvine-ca-92603--2080998491
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/57-vernal-spg-irvine-ca-92603--2080998615
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/58-vernal-spg-irvine-ca-92603--1058780361
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/59-vernal-spg-irvine-ca-92603--1051378621
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/60-vernal-spg-irvine-ca-92603--2080998908
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/61-vernal-spg-irvine-ca-92603--2080998958
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/62-vernal-spg-irvine-ca-92603--2080999029
92603,Vernal Spg,42,Single Family,https://www.trulia.com/p/ca/irvine/63-vernal-spg-irvine-ca-92603--2080999070
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/1-bethany-dr-irvine-ca-92603--2080995642
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/2-bethany-dr-irvine-ca-92603--2080996736
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/3-bethany-dr-irvine-ca-92603--2080997451
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/4-bethany-dr-irvine-ca-92603--2080997969
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/5-bethany-dr-irvine-ca-92603--2080998707
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/6-bethany-dr-irvine-ca-92603--2080999245
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/7-bethany-dr-irvine-ca-92603--2080999507
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/8-bethany-dr-irvine-ca-92603--2080999738
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/9-bethany-dr-irvine-ca-92603--1003999431
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/10-bethany-dr-irvine-ca-92603--2080993630
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/11-bethany-dr-irvine-ca-92603--1002001882
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/12-bethany-dr-irvine-ca-92603--2080994236
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/13-bethany-dr-irvine-ca-92603--1054929790
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/14-bethany-dr-irvine-ca-92603--2080994521
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/15-bethany-dr-irvine-ca-92603--2080994661
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/16-bethany-dr-irvine-ca-92603--2080994766
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/17-bethany-dr-irvine-ca-92603--2080994838
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/19-bethany-dr-irvine-ca-92603--2080995569
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/20-bethany-dr-irvine-ca-92603--2080995793
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/21-bethany-dr-irvine-ca-92603--2080995920
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/22-bethany-dr-irvine-ca-92603--2080996058
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/23-bethany-dr-irvine-ca-92603--2080996173
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/25-bethany-dr-irvine-ca-92603--2080996379
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/27-bethany-dr-irvine-ca-92603--2080996530
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/29-bethany-dr-irvine-ca-92603--2080996668
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/31-bethany-dr-irvine-ca-92603--2080996934
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/33-bethany-dr-irvine-ca-92603--2080997074
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/35-bethany-dr-irvine-ca-92603--2080997193
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/37-bethany-dr-irvine-ca-92603--2080997306
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/39-bethany-dr-irvine-ca-92603--1002020564
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/41-bethany-dr-irvine-ca-92603--2080997611
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/43-bethany-dr-irvine-ca-92603--2080997694
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/45-bethany-dr-irvine-ca-92603--2080997760
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/47-bethany-dr-irvine-ca-92603--2080997830
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/49-bethany-dr-irvine-ca-92603--2080997940
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/51-bethany-dr-irvine-ca-92603--2080998199
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/53-bethany-dr-irvine-ca-92603--1012334019
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/55-bethany-dr-irvine-ca-92603--2080998454
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/57-bethany-dr-irvine-ca-92603--2080998586
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/59-bethany-dr-irvine-ca-92603--2080998675
92603,Bethany Dr,41,Single Family,https://www.trulia.com/p/ca/irvine/19275-bethany-dr-irvine-ca-92603--2080995331
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/1-sunlight-irvine-ca-92603--2080995727
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/3-sunlight-irvine-ca-92603--2080997538
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/5-sunlight-irvine-ca-92603--2080998796
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/7-sunlight-irvine-ca-92603--2080999593
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/8-sunlight-irvine-ca-92603--1059577419
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/9-sunlight-irvine-ca-92603--2080999999
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/10-sunlight-irvine-ca-92603--2080993729
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/11-sunlight-irvine-ca-92603--2080994063
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/12-sunlight-irvine-ca-92603--2080994328
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/13-sunlight-irvine-ca-92603--2080994449
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/14-sunlight-irvine-ca-92603--2080994599
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/15-sunlight-irvine-ca-92603--2080994729
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/17-sunlight-irvine-ca-92603--2080994887
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/19-sunlight-irvine-ca-92603--2080995624
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/21-sunlight-irvine-ca-92603--2080995994
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/23-sunlight-irvine-ca-92603--1042319070
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/25-sunlight-irvine-ca-92603--2080996440
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/27-sunlight-irvine-ca-92603--2080996582
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/29-sunlight-irvine-ca-92603--2080996717
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/30-sunlight-irvine-ca-92603--2080996899
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/31-sunlight-irvine-ca-92603--2080996984
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/32-sunlight-irvine-ca-92603--2080997054
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/33-sunlight-irvine-ca-92603--2080997122
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/34-sunlight-irvine-ca-92603--2080997175
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/36-sunlight-irvine-ca-92603--2080997292
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/38-sunlight-irvine-ca-92603--2080997390
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/39-sunlight-irvine-ca-92603--2080997439
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/40-sunlight-irvine-ca-92603--2080997595
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/41-sunlight-irvine-ca-92603--2080997651
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/42-sunlight-irvine-ca-92603--2080997680
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/43-sunlight-irvine-ca-92603--2080997722
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/44-sunlight-irvine-ca-92603--1002039225
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/45-sunlight-irvine-ca-92603--2080997789
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/46-sunlight-irvine-ca-92603--2080997820
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/47-sunlight-irvine-ca-92603--2080997853
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/48-sunlight-irvine-ca-92603--1058348637
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/49-sunlight-irvine-ca-92603--2080997963
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/51-sunlight-irvine-ca-92603--1003235688
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/52-sunlight-irvine-ca-92603--2080998273
92603,Sunlight,40,Single Family,https://www.trulia.com/p/ca/irvine/54-sunlight-irvine-ca-92603--2080998414
92604,Manzanita,58,Single Family,https://www.trulia.com/p/ca/irvine/4031-manzanita-irvine-ca-92604--1006487739
92604,Manzanita,58,Single Family,https://www.trulia.com/p/ca/irvine/4041-manzanita-irvine-ca-92604--2081005521
